Time,Channel A,Channel B
(s),(mV),(V)

3.73346396,-37.84295000,2.11722200
3.73377696,-39.61303000,2.07403800
3.73408996,-37.84295000,2.07403800
3.73440296,-39.61303000,2.07403800
3.73471596,-37.84295000,2.07403800
3.73502896,-37.84295000,2.11722200
3.73534196,-37.84295000,2.07403800
3.73565496,-39.61303000,2.07403800
3.73596796,-37.84295000,2.07403800
3.73628096,-39.61303000,2.07403800
3.73659396,-37.84295000,2.11722200
3.73690696,-39.61303000,2.07403800
3.73721996,-37.84295000,2.11722200
3.73753296,-39.61303000,2.11722200
3.73784596,-39.61303000,2.11722200
3.73815896,-37.84295000,2.07403800
3.73847196,-37.84295000,2.07403800
3.73878496,-39.61303000,2.11722200
3.73909796,-37.84295000,2.07403800
3.73941096,-37.84295000,2.07403800
3.73972396,-37.84295000,2.11722200
3.74003696,-39.61303000,2.07403800
3.74034996,-39.61303000,2.07403800
3.74066296,-37.84295000,2.07403800
3.74097596,-39.61303000,2.07403800
3.74128896,-39.61303000,2.07403800
3.74160196,-39.61303000,2.11722200
3.74191496,-37.84295000,2.07403800
3.74222796,-39.61303000,2.07403800
3.74254096,-39.61303000,2.07403800
3.74285396,-37.84295000,2.11722200
3.74316696,-39.61303000,2.11722200
3.74347996,-37.84295000,2.07403800
3.74379296,-39.61303000,2.16040500
3.74410596,-37.84295000,2.11722200
3.74441896,-39.61303000,2.07403800
3.74473196,-37.84295000,2.07403800
3.74504496,-41.38920000,2.11722200
3.74535796,-37.84295000,2.11722200
3.74567096,-37.84295000,2.07403800
3.74598396,-37.84295000,2.11722200
3.74629696,-37.84295000,2.07403800
3.74660996,-37.84295000,2.07403800
3.74692296,-37.84295000,2.07403800
3.74723596,-37.84295000,2.11722200
3.74754896,-37.84295000,2.07403800
3.74786196,-37.84295000,2.07403800
3.74817496,-37.84295000,2.11722200
3.74848796,-39.61303000,2.07403800
3.74880096,-39.61303000,2.07403800
3.74911396,-37.84295000,2.07403800
3.74942696,-39.61303000,2.07403800
3.74973996,-39.61303000,2.07403800
3.75005296,-37.84295000,2.11722200
3.75036596,-37.84295000,2.11722200
3.75067896,-39.61303000,2.07403800
3.75099196,-37.84295000,2.07403800
3.75130496,-39.61303000,2.07403800
3.75161796,-37.84295000,2.07403800
3.75193096,-37.84295000,2.07403800
3.75224396,-39.61303000,2.07403800
3.75255696,-37.84295000,2.07403800
3.75286996,-37.84295000,2.07403800
3.75318296,-39.61303000,2.07403800
3.75349596,-37.84295000,2.07403800
3.75380896,-37.84295000,2.11722200
3.75412196,-39.61303000,2.07403800
3.75443496,-39.61303000,2.07403800
3.75474796,-37.84295000,2.07403800
3.75506096,-43.15928000,2.07403800
3.75537396,-43.15928000,2.07403800
3.75568696,-37.84295000,2.07403800
3.75599996,-39.61303000,2.07403800
3.75631296,-39.61303000,2.07403800
3.75662596,-39.61303000,2.07403800
3.75693896,-37.84295000,2.07403800
3.75725196,-37.84295000,2.11722200
3.75756496,-39.61303000,2.07403800
3.75787796,-39.61303000,2.07403800
3.75819096,-39.61303000,2.07403800
3.75850396,-39.61303000,2.11722200
3.75881696,-39.61303000,2.07403800
3.75912996,-37.84295000,2.07403800
3.75944296,-39.61303000,2.11722200
3.75975596,-37.84295000,2.07403800
3.76006896,-39.61303000,2.07403800
3.76038196,-39.61303000,2.07403800
3.76069496,-37.84295000,2.07403800
3.76100796,-39.61303000,2.07403800
3.76132096,-39.61303000,2.07403800
3.76163396,-39.61303000,2.07403800
3.76194696,-39.61303000,2.11722200
3.76225996,-39.61303000,2.07403800
3.76257296,-37.84295000,2.07403800
3.76288596,-39.61303000,2.11722200
3.76319896,-39.61303000,2.07403800
3.76351196,-37.84295000,2.11722200
3.76382496,-37.84295000,2.07403800
3.76413796,-39.61303000,2.07403800
3.76445096,-37.84295000,2.11722200
3.76476396,-39.61303000,2.11722200
3.76507696,-39.61303000,2.11722200
3.76538996,-37.84295000,2.07403800
3.76570296,-37.84295000,2.07403800
3.76601596,-37.84295000,2.07403800
3.76632896,-37.84295000,2.11722200
3.76664196,-37.84295000,2.07403800
3.76695496,-37.84295000,2.07403800
3.76726796,-37.84295000,2.07403800
3.76758096,-37.84295000,2.07403800
3.76789396,-37.84295000,2.11722200
3.76820696,-39.61303000,2.07403800
3.76851996,-39.61303000,2.11722200
3.76883296,-39.61303000,2.07403800
3.76914596,-39.61303000,2.11722200
3.76945896,-39.61303000,2.07403800
3.76977196,-39.61303000,2.07403800
3.77008496,-37.84295000,2.11722200
3.77039796,-39.61303000,2.07403800
3.77071096,-37.84295000,2.07403800
3.77102396,-37.84295000,2.11722200
3.77133696,-37.84295000,2.11722200
3.77164996,-37.84295000,2.07403800
3.77196296,-37.84295000,2.11722200
3.77227596,-37.84295000,2.07403800
3.77258896,-37.84295000,2.11722200
3.77290196,-37.84295000,2.07403800
3.77321496,-37.84295000,2.07403800
3.77352796,-39.61303000,2.07403800
3.77384096,-37.84295000,2.07403800
3.77415396,-39.61303000,2.11722200
3.77446696,-39.61303000,2.07403800
3.77477996,-39.61303000,2.11722200
3.77509296,-37.84295000,2.07403800
3.77540596,-39.61303000,2.07403800
3.77571896,-37.84295000,2.07403800
3.77603196,-36.07288000,2.07403800
3.77634496,-37.84295000,2.07403800
3.77665796,-39.61303000,2.07403800
3.77697096,-37.84295000,2.07403800
3.77728396,-39.61303000,2.07403800
3.77759696,-39.61303000,2.07403800
3.77790996,-37.84295000,2.07403800
3.77822296,-39.61303000,2.07403800
3.77853596,-39.61303000,2.07403800
3.77884896,-37.84295000,2.07403800
3.77916196,-39.61303000,2.11722200
3.77947496,-39.61303000,2.11722200
3.77978796,-37.84295000,2.07403800
3.78010096,-39.61303000,2.07403800
3.78041396,-39.61303000,2.07403800
3.78072696,-39.61303000,2.07403800
3.78103996,-39.61303000,2.07403800
3.78135296,-39.61303000,2.11722200
3.78166596,-37.84295000,2.11722200
3.78197896,-36.07288000,2.07403800
3.78229196,-39.61303000,2.07403800
3.78260496,-39.61303000,2.07403800
3.78291796,-36.07288000,2.07403800
3.78323096,-37.84295000,2.07403800
3.78354396,-37.84295000,2.07403800
3.78385696,-39.61303000,2.07403800
3.78416996,-37.84295000,2.07403800
3.78448296,-37.84295000,2.07403800
3.78479596,-37.84295000,2.07403800
3.78510896,-37.84295000,2.07403800
3.78542196,-37.84295000,2.07403800
3.78573496,-36.07288000,2.07403800
3.78604796,-37.84295000,2.07403800
3.78636096,-41.38920000,2.07403800
3.78667396,-39.61303000,2.07403800
3.78698696,-37.84295000,2.07403800
3.78729996,-37.84295000,2.07403800
3.78761296,-37.84295000,2.07403800
3.78792596,-37.84295000,2.07403800
3.78823896,-37.84295000,2.07403800
3.78855196,-37.84295000,2.07403800
3.78886496,-39.61303000,2.07403800
3.78917796,-39.61303000,2.07403800
3.78949096,-39.61303000,2.11722200
3.78980396,-39.61303000,2.11722200
3.79011696,-37.84295000,2.07403800
3.79042996,-37.84295000,2.07403800
3.79074296,-37.84295000,2.07403800
3.79105596,-36.07288000,2.07403800
3.79136896,-37.84295000,2.07403800
3.79168196,-39.61303000,2.11722200
3.79199496,-37.84295000,2.07403800
3.79230796,-39.61303000,2.07403800
3.79262096,-37.84295000,2.07403800
3.79293396,-39.61303000,2.07403800
3.79324696,-39.61303000,2.07403800
3.79355996,-39.61303000,2.07403800
3.79387296,-37.84295000,2.11722200
3.79418596,-37.84295000,2.07403800
3.79449896,-39.61303000,2.07403800
3.79481196,-37.84295000,2.11722200
3.79512496,-39.61303000,2.07403800
3.79543796,-37.84295000,2.07403800
3.79575096,-37.84295000,2.07403800
3.79606396,-37.84295000,2.07403800
3.79637696,-37.84295000,2.07403800
3.79668996,-37.84295000,2.07403800
3.79700296,-39.61303000,2.07403800
3.79731596,-39.61303000,2.07403800
3.79762896,-39.61303000,2.07403800
3.79794196,-39.61303000,2.07403800
3.79825496,-37.84295000,2.07403800
3.79856796,-39.61303000,2.07403800
3.79888096,-37.84295000,2.11722200
3.79919396,-41.38920000,2.07403800
3.79950696,-39.61303000,2.07403800
3.79981996,-39.61303000,2.11722200
3.80013296,-39.61303000,2.07403800
3.80044596,-36.07288000,2.07403800
3.80075896,-39.61303000,2.07403800
3.80107196,-39.61303000,2.07403800
3.80138496,-39.61303000,2.07403800
3.80169796,-39.61303000,2.07403800
3.80201096,-39.61303000,2.07403800
3.80232396,-39.61303000,2.07403800
3.80263696,-37.84295000,2.07403800
3.80294996,-39.61303000,2.07403800
3.80326296,-39.61303000,2.07403800
3.80357596,-39.61303000,2.07403800
3.80388896,-37.84295000,2.11722200
3.80420196,-39.61303000,2.07403800
3.80451496,-37.84295000,2.07403800
3.80482796,-39.61303000,2.07403800
3.80514096,-37.84295000,2.07403800
3.80545396,-37.84295000,2.07403800
3.80576696,-37.84295000,2.07403800
3.80607996,-37.84295000,2.07403800
3.80639296,-37.84295000,2.07403800
3.80670596,-37.84295000,2.07403800
3.80701896,-34.29670000,2.07403800
3.80733196,-37.84295000,2.07403800
3.80764496,-37.84295000,2.07403800
3.80795796,-39.61303000,2.07403800
3.80827096,-39.61303000,2.07403800
3.80858396,-39.61303000,2.11722200
3.80889696,-37.84295000,2.07403800
3.80920996,-37.84295000,2.07403800
3.80952296,-37.84295000,2.07403800
3.80983596,-39.61303000,2.11722200
3.81014896,-37.84295000,2.07403800
3.81046196,-37.84295000,2.07403800
3.81077496,-37.84295000,2.07403800
3.81108796,-37.84295000,2.07403800
3.81140096,-37.84295000,2.07403800
3.81171396,-37.84295000,2.07403800
3.81202696,-39.61303000,2.11722200
3.81233996,-39.61303000,2.07403800
3.81265296,-37.84295000,2.07403800
3.81296596,-37.84295000,2.07403800
3.81327896,-37.84295000,2.07403800
3.81359196,-39.61303000,2.07403800
3.81390496,-37.84295000,2.07403800
3.81421796,-37.84295000,2.11722200
3.81453096,-37.84295000,2.07403800
3.81484396,-39.61303000,2.07403800
3.81515696,-39.61303000,2.07403800
3.81546996,-39.61303000,2.07403800
3.81578296,-37.84295000,2.07403800
3.81609596,-37.84295000,2.07403800
3.81640896,-39.61303000,2.07403800
3.81672196,-39.61303000,2.07403800
3.81703496,-39.61303000,2.11722200
3.81734796,-37.84295000,2.07403800
3.81766096,-37.84295000,2.07403800
3.81797396,-37.84295000,2.07403800
3.81828696,-37.84295000,2.07403800
3.81859996,-37.84295000,2.07403800
3.81891296,-39.61303000,2.07403800
3.81922596,-37.84295000,2.07403800
3.81953896,-37.84295000,2.07403800
3.81985196,-37.84295000,2.07403800
3.82016496,-37.84295000,2.07403800
3.82047796,-37.84295000,2.07403800
3.82079096,-37.84295000,2.07403800
3.82110396,-37.84295000,2.07403800
3.82141696,-37.84295000,2.07403800
3.82172996,-39.61303000,2.11722200
3.82204296,-39.61303000,2.07403800
3.82235596,-39.61303000,2.07403800
3.82266896,-37.84295000,2.07403800
3.82298196,-39.61303000,2.07403800
3.82329496,-39.61303000,2.07403800
3.82360796,-37.84295000,2.11722200
3.82392096,-37.84295000,2.07403800
3.82423396,-37.84295000,2.07403800
3.82454696,-37.84295000,2.11722200
3.82485996,-39.61303000,2.07403800
3.82517296,-39.61303000,2.07403800
3.82548596,-37.84295000,2.07403800
3.82579896,-37.84295000,2.07403800
3.82611196,-37.84295000,2.07403800
3.82642496,-37.84295000,2.07403800
3.82673796,-37.84295000,2.07403800
3.82705096,-39.61303000,2.07403800
3.82736396,-37.84295000,2.07403800
3.82767696,-36.07288000,2.07403800
3.82798996,-37.84295000,2.07403800
3.82830296,-37.84295000,2.07403800
3.82861596,-37.84295000,2.07403800
3.82892896,-39.61303000,2.07403800
3.82924196,-39.61303000,2.07403800
3.82955496,-37.84295000,2.07403800
3.82986796,-37.84295000,2.07403800
3.83018096,-37.84295000,2.07403800
3.83049396,-37.84295000,2.07403800
3.83080696,-39.61303000,2.07403800
3.83111996,-37.84295000,2.07403800
3.83143296,-37.84295000,2.07403800
3.83174596,-39.61303000,2.07403800
3.83205896,-37.84295000,2.07403800
3.83237196,-37.84295000,2.07403800
3.83268496,-37.84295000,2.07403800
3.83299796,-37.84295000,2.07403800
3.83331096,-37.84295000,2.07403800
3.83362396,-37.84295000,2.07403800
3.83393696,-37.84295000,2.07403800
3.83424996,-37.84295000,2.07403800
3.83456296,-37.84295000,2.07403800
3.83487596,-37.84295000,2.07403800
3.83518896,-37.84295000,2.07403800
3.83550196,-37.84295000,2.07403800
3.83581496,-39.61303000,2.07403800
3.83612796,-37.84295000,2.07403800
3.83644096,-37.84295000,2.07403800
3.83675396,-37.84295000,2.07403800
3.83706696,-39.61303000,2.07403800
3.83737996,-37.84295000,2.07403800
3.83769296,-37.84295000,2.07403800
3.83800596,-37.84295000,2.07403800
3.83831896,-39.61303000,2.07403800
3.83863196,-37.84295000,2.07403800
3.83894496,-37.84295000,2.07403800
3.83925796,-37.84295000,2.07403800
3.83957096,-37.84295000,2.07403800
3.83988396,-37.84295000,2.07403800
3.84019696,-37.84295000,2.07403800
3.84050996,-37.84295000,2.07403800
3.84082296,-37.84295000,2.11722200
3.84113596,-37.84295000,2.07403800
3.84144896,-37.84295000,2.07403800
3.84176196,-37.84295000,2.07403800
3.84207496,-37.84295000,2.07403800
3.84238796,-37.84295000,2.07403800
3.84270096,-37.84295000,2.07403800
3.84301396,-37.84295000,2.07403800
3.84332696,-37.84295000,2.07403800
3.84363996,-37.84295000,2.07403800
3.84395296,-37.84295000,2.07403800
3.84426596,-37.84295000,2.07403800
3.84457896,-37.84295000,2.07403800
3.84489196,-39.61303000,2.07403800
3.84520496,-37.84295000,2.07403800
3.84551796,-37.84295000,2.07403800
3.84583096,-37.84295000,2.07403800
3.84614396,-37.84295000,2.07403800
3.84645696,-37.84295000,2.07403800
3.84676996,-37.84295000,2.07403800
3.84708296,-37.84295000,2.07403800
3.84739596,-37.84295000,2.07403800
3.84770896,-37.84295000,2.07403800
3.84802196,-37.84295000,2.07403800
3.84833496,-37.84295000,2.07403800
3.84864796,-36.07288000,2.07403800
3.84896096,-39.61303000,2.07403800
3.84927396,-37.84295000,2.07403800
3.84958696,-37.84295000,2.07403800
3.84989996,-37.84295000,2.07403800
3.85021296,-37.84295000,2.11722200
3.85052596,-37.84295000,2.07403800
3.85083896,-39.61303000,2.07403800
3.85115196,-37.84295000,2.07403800
3.85146496,-37.84295000,2.07403800
3.85177796,-37.84295000,2.07403800
3.85209096,-37.84295000,2.07403800
3.85240396,-37.84295000,2.07403800
3.85271696,-37.84295000,2.07403800
3.85302996,-37.84295000,2.07403800
3.85334296,-37.84295000,2.07403800
3.85365596,-39.61303000,2.07403800
3.85396896,-39.61303000,2.07403800
3.85428196,-39.61303000,2.07403800
3.85459496,-37.84295000,2.07403800
3.85490796,-37.84295000,2.07403800
3.85522096,-37.84295000,2.07403800
3.85553396,-36.07288000,2.07403800
3.85584696,-37.84295000,2.07403800
3.85615996,-37.84295000,2.07403800
3.85647296,-37.84295000,2.07403800
3.85678596,-37.84295000,2.07403800
3.85709896,-37.84295000,2.07403800
3.85741196,-41.38920000,2.07403800
3.85772496,-39.61303000,2.07403800
3.85803796,-39.61303000,2.07403800
3.85835096,-36.07288000,2.07403800
3.85866396,-34.29670000,2.07403800
3.85897696,-37.84295000,2.07403800
3.85928996,-37.84295000,2.07403800
3.85960296,-37.84295000,2.07403800
3.85991596,-37.84295000,2.07403800
3.86022896,-39.61303000,2.07403800
3.86054196,-37.84295000,2.07403800
3.86085496,-39.61303000,2.07403800
3.86116796,-37.84295000,2.07403800
3.86148096,-37.84295000,2.07403800
3.86179396,-39.61303000,2.07403800
3.86210696,-37.84295000,2.07403800
3.86241996,-37.84295000,2.07403800
3.86273296,-37.84295000,2.07403800
3.86304596,-39.61303000,2.07403800
3.86335896,-37.84295000,2.07403800
3.86367196,-39.61303000,2.03085400
3.86398496,-36.07288000,2.07403800
3.86429796,-37.84295000,2.07403800
3.86461096,-37.84295000,2.07403800
3.86492396,-37.84295000,2.07403800
3.86523696,-37.84295000,2.07403800
3.86554996,-37.84295000,2.07403800
3.86586296,-37.84295000,2.07403800
3.86617596,-36.07288000,2.07403800
3.86648896,-37.84295000,2.07403800
3.86680196,-37.84295000,2.11722200
3.86711496,-37.84295000,2.07403800
3.86742796,-36.07288000,2.07403800
3.86774096,-37.84295000,2.11722200
3.86805396,-37.84295000,2.07403800
3.86836696,-37.84295000,2.07403800
3.86867996,-37.84295000,2.07403800
3.86899296,-37.84295000,2.07403800
3.86930596,-37.84295000,2.07403800
3.86961896,-37.84295000,2.07403800
3.86993196,-37.84295000,2.07403800
3.87024496,-37.84295000,2.07403800
3.87055796,-37.84295000,2.07403800
3.87087096,-37.84295000,2.07403800
3.87118396,-37.84295000,2.07403800
3.87149696,-37.84295000,2.07403800
3.87180996,-37.84295000,2.07403800
3.87212296,-37.84295000,2.07403800
3.87243596,-36.07288000,2.07403800
3.87274896,-37.84295000,2.07403800
3.87306196,-37.84295000,2.07403800
3.87337496,-37.84295000,2.07403800
3.87368796,-37.84295000,2.07403800
3.87400096,-37.84295000,2.07403800
3.87431396,-37.84295000,2.07403800
3.87462696,-37.84295000,2.07403800
3.87493996,-37.84295000,2.11722200
3.87525296,-37.84295000,2.07403800
3.87556596,-37.84295000,2.11722200
3.87587896,-37.84295000,2.07403800
3.87619196,-37.84295000,2.07403800
3.87650496,-37.84295000,2.07403800
3.87681796,-37.84295000,2.11722200
3.87713096,-39.61303000,2.07403800
3.87744396,-37.84295000,2.07403800
3.87775696,-37.84295000,2.07403800
3.87806996,-37.84295000,2.07403800
3.87838296,-37.84295000,2.07403800
3.87869596,-37.84295000,2.07403800
3.87900896,-37.84295000,2.07403800
3.87932196,-37.84295000,2.07403800
3.87963496,-39.61303000,2.07403800
3.87994796,-37.84295000,2.07403800
3.88026096,-37.84295000,2.07403800
3.88057396,-37.84295000,2.07403800
3.88088696,-37.84295000,2.07403800
3.88119996,-37.84295000,2.07403800
3.88151296,-36.07288000,2.07403800
3.88182596,-37.84295000,2.07403800
3.88213896,-37.84295000,2.07403800
3.88245196,-37.84295000,2.07403800
3.88276496,-37.84295000,2.07403800
3.88307796,-37.84295000,2.07403800
3.88339096,-37.84295000,2.07403800
3.88370396,-37.84295000,2.07403800
3.88401696,-37.84295000,2.07403800
3.88432996,-37.84295000,2.07403800
3.88464296,-37.84295000,2.07403800
3.88495596,-37.84295000,2.07403800
3.88526896,-37.84295000,2.07403800
3.88558196,-36.07288000,2.07403800
3.88589496,-39.61303000,2.07403800
3.88620796,-37.84295000,2.07403800
3.88652096,-37.84295000,2.07403800
3.88683396,-37.84295000,2.07403800
3.88714696,-37.84295000,2.07403800
3.88745996,-37.84295000,2.07403800
3.88777296,-37.84295000,2.07403800
3.88808596,-37.84295000,2.07403800
3.88839896,-36.07288000,2.07403800
3.88871196,-37.84295000,2.07403800
3.88902496,-37.84295000,2.07403800
3.88933796,-37.84295000,2.07403800
3.88965096,-37.84295000,2.07403800
3.88996396,-37.84295000,2.07403800
3.89027696,-37.84295000,2.07403800
3.89058996,-37.84295000,2.07403800
3.89090296,-37.84295000,2.07403800
3.89121596,-37.84295000,2.07403800
3.89152896,-37.84295000,2.07403800
3.89184196,-37.84295000,2.07403800
3.89215496,-37.84295000,2.07403800
3.89246796,-37.84295000,2.07403800
3.89278096,-37.84295000,2.07403800
3.89309396,-37.84295000,2.07403800
3.89340696,-39.61303000,2.07403800
3.89371996,-37.84295000,2.07403800
3.89403296,-37.84295000,2.07403800
3.89434596,-37.84295000,2.07403800
3.89465896,-37.84295000,2.07403800
3.89497196,-39.61303000,2.07403800
3.89528496,-39.61303000,2.07403800
3.89559796,-37.84295000,2.07403800
3.89591096,-37.84295000,2.07403800
3.89622396,-37.84295000,2.07403800
3.89653696,-39.61303000,2.07403800
3.89684996,-37.84295000,2.07403800
3.89716296,-37.84295000,2.07403800
3.89747596,-37.84295000,2.11722200
3.89778896,-37.84295000,2.07403800
3.89810196,-37.84295000,2.07403800
3.89841496,-39.61303000,2.07403800
3.89872796,-37.84295000,2.07403800
3.89904096,-37.84295000,2.07403800
3.89935396,-37.84295000,2.07403800
3.89966696,-39.61303000,2.07403800
3.89997996,-37.84295000,2.07403800
3.90029296,-37.84295000,2.07403800
3.90060596,-37.84295000,2.07403800
3.90091896,-37.84295000,2.07403800
3.90123196,-37.84295000,2.07403800
3.90154496,-37.84295000,2.07403800
3.90185796,-39.61303000,2.07403800
3.90217096,-39.61303000,2.07403800
3.90248396,-39.61303000,2.07403800
3.90279696,-37.84295000,2.07403800
3.90310996,-37.84295000,2.07403800
3.90342296,-37.84295000,2.07403800
3.90373596,-37.84295000,2.07403800
3.90404896,-37.84295000,2.07403800
3.90436196,-37.84295000,2.07403800
3.90467496,-39.61303000,2.07403800
3.90498796,-37.84295000,2.07403800
3.90530096,-37.84295000,2.07403800
3.90561396,-37.84295000,2.07403800
3.90592696,-36.07288000,2.07403800
3.90623996,-37.84295000,2.07403800
3.90655296,-39.61303000,2.07403800
3.90686596,-37.84295000,2.07403800
3.90717896,-36.07288000,2.07403800
3.90749196,-37.84295000,2.07403800
3.90780496,-37.84295000,2.07403800
3.90811796,-37.84295000,2.07403800
3.90843096,-37.84295000,2.07403800
3.90874396,-37.84295000,2.07403800
3.90905696,-37.84295000,2.07403800
3.90936996,-37.84295000,2.07403800
3.90968296,-37.84295000,2.07403800
3.90999596,-37.84295000,2.07403800
3.91030896,-37.84295000,2.07403800
3.91062196,-37.84295000,2.07403800
3.91093496,-37.84295000,2.07403800
3.91124796,-37.84295000,2.07403800
3.91156096,-37.84295000,2.07403800
3.91187396,-37.84295000,2.07403800
3.91218696,-37.84295000,2.07403800
3.91249996,-39.61303000,2.07403800
3.91281296,-36.07288000,2.07403800
3.91312596,-37.84295000,2.07403800
3.91343896,-37.84295000,2.07403800
3.91375196,-36.07288000,2.07403800
3.91406496,-37.84295000,2.07403800
3.91437796,-37.84295000,2.07403800
3.91469096,-37.84295000,2.07403800
3.91500396,-37.84295000,2.07403800
3.91531696,-37.84295000,2.07403800
3.91562996,-37.84295000,2.07403800
3.91594296,-37.84295000,2.07403800
3.91625596,-37.84295000,2.07403800
3.91656896,-37.84295000,2.07403800
3.91688196,-37.84295000,2.07403800
3.91719496,-37.84295000,2.07403800
3.91750796,-39.61303000,2.07403800
3.91782096,-37.84295000,2.07403800
3.91813396,-37.84295000,2.07403800
3.91844696,-37.84295000,2.07403800
3.91875996,-37.84295000,2.07403800
3.91907296,-37.84295000,2.07403800
3.91938596,-37.84295000,2.07403800
3.91969896,-37.84295000,2.07403800
3.92001196,-36.07288000,2.07403800
3.92032496,-37.84295000,2.07403800
3.92063796,-39.61303000,2.07403800
3.92095096,-39.61303000,2.07403800
3.92126396,-37.84295000,2.07403800
3.92157696,-37.84295000,2.07403800
3.92188996,-37.84295000,2.07403800
3.92220296,-39.61303000,2.07403800
3.92251596,-37.84295000,2.07403800
3.92282896,-37.84295000,2.07403800
3.92314196,-37.84295000,2.07403800
3.92345496,-37.84295000,2.07403800
3.92376796,-37.84295000,2.07403800
3.92408096,-37.84295000,2.07403800
3.92439396,-37.84295000,2.07403800
3.92470696,-37.84295000,2.07403800
3.92501996,-37.84295000,2.07403800
3.92533296,-37.84295000,2.07403800
3.92564596,-37.84295000,2.07403800
3.92595896,-37.84295000,2.07403800
3.92627196,-37.84295000,2.07403800
3.92658496,-37.84295000,2.07403800
3.92689796,-37.84295000,2.07403800
3.92721096,-36.07288000,2.07403800
3.92752396,-37.84295000,2.07403800
3.92783696,-37.84295000,2.07403800
3.92814996,-36.07288000,2.07403800
3.92846296,-37.84295000,2.07403800
3.92877596,-37.84295000,2.07403800
3.92908896,-37.84295000,2.07403800
3.92940196,-37.84295000,2.07403800
3.92971496,-37.84295000,2.07403800
3.93002796,-37.84295000,2.07403800
3.93034096,-37.84295000,2.07403800
3.93065396,-37.84295000,2.07403800
3.93096696,-37.84295000,2.07403800
3.93127996,-37.84295000,2.07403800
3.93159296,-37.84295000,2.07403800
3.93190596,-37.84295000,2.07403800
3.93221896,-37.84295000,2.07403800
3.93253196,-37.84295000,2.07403800
3.93284496,-37.84295000,2.07403800
3.93315796,-37.84295000,2.07403800
3.93347096,-37.84295000,2.07403800
3.93378396,-37.84295000,2.07403800
3.93409696,-37.84295000,2.07403800
3.93440996,-37.84295000,2.07403800
3.93472296,-37.84295000,2.07403800
3.93503596,-39.61303000,2.07403800
3.93534896,-37.84295000,2.07403800
3.93566196,-37.84295000,2.07403800
3.93597496,-37.84295000,2.07403800
3.93628796,-37.84295000,2.07403800
3.93660096,-37.84295000,2.07403800
3.93691396,-36.07288000,2.07403800
3.93722696,-37.84295000,2.07403800
3.93753996,-37.84295000,2.07403800
3.93785296,-37.84295000,2.07403800
3.93816596,-37.84295000,2.07403800
3.93847896,-37.84295000,2.07403800
3.93879196,-37.84295000,2.07403800
3.93910496,-37.84295000,2.07403800
3.93941796,-37.84295000,2.07403800
3.93973096,-37.84295000,2.07403800
3.94004396,-37.84295000,2.07403800
3.94035696,-36.07288000,2.07403800
3.94066996,-37.84295000,2.07403800
3.94098296,-37.84295000,2.07403800
3.94129596,-39.61303000,2.07403800
3.94160896,-37.84295000,2.07403800
3.94192196,-37.84295000,2.07403800
3.94223496,-37.84295000,2.07403800
3.94254796,-37.84295000,2.07403800
3.94286096,-37.84295000,2.07403800
3.94317396,-37.84295000,2.07403800
3.94348696,-37.84295000,2.07403800
3.94379996,-36.07288000,2.07403800
3.94411296,-37.84295000,2.07403800
3.94442596,-37.84295000,2.07403800
3.94473896,-37.84295000,2.07403800
3.94505196,-37.84295000,2.07403800
3.94536496,-37.84295000,2.07403800
3.94567796,-37.84295000,2.07403800
3.94599096,-37.84295000,2.07403800
3.94630396,-37.84295000,2.07403800
3.94661696,-37.84295000,2.07403800
3.94692996,-36.07288000,2.07403800
3.94724296,-37.84295000,2.07403800
3.94755596,-36.07288000,2.07403800
3.94786896,-36.07288000,2.07403800
3.94818196,-36.07288000,2.07403800
3.94849496,-37.84295000,2.07403800
3.94880796,-37.84295000,2.07403800
3.94912096,-36.07288000,2.07403800
3.94943396,-37.84295000,2.07403800
3.94974696,-37.84295000,2.07403800
3.95005996,-37.84295000,2.07403800
3.95037296,-37.84295000,2.07403800
3.95068596,-37.84295000,2.07403800
3.95099896,-37.84295000,2.07403800
3.95131196,-37.84295000,2.07403800
3.95162496,-37.84295000,2.07403800
3.95193796,-37.84295000,2.07403800
3.95225096,-39.61303000,2.07403800
3.95256396,-37.84295000,2.07403800
3.95287696,-37.84295000,2.07403800
3.95318996,-37.84295000,2.07403800
3.95350296,-37.84295000,2.07403800
3.95381596,-37.84295000,2.07403800
3.95412896,-37.84295000,2.07403800
3.95444196,-37.84295000,2.07403800
3.95475496,-37.84295000,2.07403800
3.95506796,-37.84295000,2.07403800
3.95538096,-37.84295000,2.07403800
3.95569396,-37.84295000,2.07403800
3.95600696,-37.84295000,2.07403800
3.95631996,-37.84295000,2.07403800
3.95663296,-37.84295000,2.07403800
3.95694596,-37.84295000,2.07403800
3.95725896,-37.84295000,2.07403800
3.95757196,-37.84295000,2.07403800
3.95788496,-37.84295000,2.07403800
3.95819796,-37.84295000,2.07403800
3.95851096,-37.84295000,2.07403800
3.95882396,-37.84295000,2.07403800
3.95913696,-37.84295000,2.07403800
3.95944996,-37.84295000,2.07403800
3.95976296,-37.84295000,2.07403800
3.96007596,-37.84295000,2.07403800
3.96038896,-37.84295000,2.07403800
3.96070196,-37.84295000,2.07403800
3.96101496,-36.07288000,2.07403800
3.96132796,-37.84295000,2.07403800
3.96164096,-37.84295000,2.07403800
3.96195396,-39.61303000,2.07403800
3.96226696,-37.84295000,2.07403800
3.96257996,-39.61303000,2.07403800
3.96289296,-37.84295000,2.07403800
3.96320596,-37.84295000,2.07403800
